title,link,search_term
"9折廣告Abercrombie & Fitch Fierce 香水 A&F AF男香 肌肉男 古龍水-WBK SHOP9.2折$2,500 - $4,500已售出 83臺北市信義區找相似",https://shopee.tw/search?keyword=%E9%A6%99%E6%B0%B4/Abercrombie-Fitch-Fierce-香水-A-F-AF男香-肌肉男-古龍水-WBK-SHOP-i.21975525.264523324?sp_atk=25779a33-6cbd-4130-8e9e-12d79996064f&xptdk=25779a33-6cbd-4130-8e9e-12d79996064f,Abercrombie & Fitch
"廣告AF Fierce Abercrombie & Fitch A&F 店內用香水 肌肉男 新包裝 隨機 正品開發票【恒色】9.2折加價購$2,350 - $4,850已售出 53臺北市信義區找相似",https://shopee.tw/search?keyword=%E9%A6%99%E6%B0%B4/AF-Fierce-Abercrombie-Fitch-A-F-店內用香水-肌肉男-新包裝-隨機-正品開發票【恒色】-i.70443613.1366092759?sp_atk=f75d418c-3bc1-4f7d-aab0-f58070f03dbb&xptdk=f75d418c-3bc1-4f7d-aab0-f58070f03dbb,Abercrombie & Fitch
"2.9折廣告❁買一送一❁ Le⭐Lab 實驗⭐室香水同款 31玫瑰 29紅茶 33檀香木 佛手柑 紅茶 10東京 淡香水100ml滿額折$200$1,557 - $1,653已售出 8雲林縣虎尾鎮找相似",https://shopee.tw/search?keyword=%E9%A6%99%E6%B0%B4/❁買一送一❁-Le⭐Lab-實驗⭐室香水同款-31玫瑰-29紅茶-33檀香木-佛手柑-紅茶-10東京-淡香水100ml-i.22760576.18725786272?sp_atk=d63d2572-e18f-4507-9147-d6f058632c65&xptdk=d63d2572-e18f-4507-9147-d6f058632c65,Abercrombie & Fitch
"5.8折廣告7.19限定下單BLEU香水 藍色香水 蔚藍香精 男性淡香水100ml EDT EDP男禮物木質香持久留香 附贈專櫃提袋2 件 5折$1,489 - $1,689新北市石門區找相似",https://shopee.tw/search?keyword=%E9%A6%99%E6%B0%B4/7.19限定下單BLEU香水-藍色香水-蔚藍香精-男性淡香水100ml-EDT-EDP男禮物木質香持久留香-附贈專櫃提袋-i.97578126.20725111277?sp_atk=304af21f-1230-430e-952a-cbbfd59aa38c&xptdk=304af21f-1230-430e-952a-cbbfd59aa38c,Abercrombie & Fitch
廣告【Abercrombie & Fitch麋鹿】女款$990已售出 45新北市林口區找相似,https://shopee.tw/search?keyword=%E9%A6%99%E6%B0%B4/【Abercrombie-Fitch麋鹿】女款-i.523892.393095395?sp_atk=ff9e787c-a3d1-40d0-ae9c-88c9b5a37c93&xptdk=ff9e787c-a3d1-40d0-ae9c-88c9b5a37c93,Abercrombie & Fitch
"蝦皮優選【正品保證】 Abercrombie & Fitch A&F 真我 女性淡香精 100ml  另有 TESTER$1,270已售出 29新北市板橋區找相似",https://shopee.tw/search?keyword=%E9%A6%99%E6%B0%B4/【正品保證】-Abercrombie-Fitch-A-F-真我-女性淡香精-100ml-另有-TESTER-i.25407069.4837544624?sp_atk=b8374de1-f0c2-404e-ad89-0daf92f2b17f&xptdk=b8374de1-f0c2-404e-ad89-0daf92f2b17f,Abercrombie & Fitch
"7.7折Abercrombie & Fitch A&F Fierce 肌肉男性古龍水100ml(新包裝)〔 10點半香水美妝 〕$2,250 - $2,999已售出 37臺中市西區找相似",https://shopee.tw/search?keyword=%E9%A6%99%E6%B0%B4/Abercrombie-Fitch-A-F-Fierce-肌肉男性古龍水100ml(新包裝)〔-10點半香水美妝-〕-i.54574900.4115651362?sp_atk=e3c53551-934b-4472-a453-478142fbb8c3&xptdk=e3c53551-934b-4472-a453-478142fbb8c3,Abercrombie & Fitch
ABERCROMBIE & FITCH AF  真我 EDT 男性淡香水 二手近全新（100ML）$850臺中市大里區找相似,https://shopee.tw/search?keyword=%E9%A6%99%E6%B0%B4/ABERCROMBIE-FITCH-AF-真我-EDT-男性淡香水-二手近全新（100ML）-i.4716230.20619679838?sp_atk=586f5104-653d-482f-9c9a-ee4f663919b5&xptdk=586f5104-653d-482f-9c9a-ee4f663919b5,Abercrombie & Fitch
"【ABERCROMBIE & FITCH】AF AUTHENTIC 真我 EDT 男性淡香水（100ML）✿荳荳姬✿$1,180已售出 14新北市八里區找相似",https://shopee.tw/search?keyword=%E9%A6%99%E6%B0%B4/【ABERCROMBIE-FITCH】AF-AUTHENTIC-真我-EDT-男性淡香水（100ML）✿荳荳姬✿-i.33962436.10502842113?sp_atk=7d2315ad-6201-45d0-afc8-05acd5bf24b5&xptdk=7d2315ad-6201-45d0-afc8-05acd5bf24b5,Abercrombie & Fitch
"9折Abercrombie & Fitch Fierce 香水 A&F AF男香 肌肉男 古龍水-WBK SHOP9.2折$2,500 - $4,500已售出 83臺北市信義區找相似",https://shopee.tw/search?keyword=%E9%A6%99%E6%B0%B4/Abercrombie-Fitch-Fierce-香水-A-F-AF男香-肌肉男-古龍水-WBK-SHOP-i.21975525.264523324?sp_atk=8095508d-6e2f-41fe-b387-0076796983ef&xptdk=8095508d-6e2f-41fe-b387-0076796983ef,Abercrombie & Fitch
"HUAHUA香水美妝 Abercrombie&Fitch A&F FIERCE 肌肉男 淡香水 50/100/200ML$2,890 - $3,590已售出 25臺北市中山區找相似",https://shopee.tw/search?keyword=%E9%A6%99%E6%B0%B4/HUAHUA香水美妝-Abercrombie-Fitch-A-F-FIERCE-肌肉男-淡香水-50-100-200ML-i.935762.237879119?sp_atk=4653daaa-9ee6-41bb-850d-93872b49ea84&xptdk=4653daaa-9ee6-41bb-850d-93872b49ea84,Abercrombie & Fitch
"愛妮❤️Abercrombie & Fitch A&F 真我 女性淡香精30ml/ 100ml/ 【TESTER】$825 - $1,190已售出 56高雄市路竹區找相似",https://shopee.tw/search?keyword=%E9%A6%99%E6%B0%B4/愛妮❤️Abercrombie-Fitch-A-F-真我-女性淡香精30ml-100ml-【TESTER】-i.48341460.3548878623?sp_atk=d96d8337-2c42-462d-9a7a-e1981229d4b5&xptdk=d96d8337-2c42-462d-9a7a-e1981229d4b5,Abercrombie & Fitch
"AF Fierce Abercrombie & Fitch A&F 店內用香水 肌肉男 新包裝 隨機 正品開發票【恒色】9.2折加價購$2,350 - $4,850已售出 53臺北市信義區找相似",https://shopee.tw/search?keyword=%E9%A6%99%E6%B0%B4/AF-Fierce-Abercrombie-Fitch-A-F-店內用香水-肌肉男-新包裝-隨機-正品開發票【恒色】-i.70443613.1366092759?sp_atk=54bab6e5-9eb3-42a4-97e8-ee6abac26648&xptdk=54bab6e5-9eb3-42a4-97e8-ee6abac26648,Abercrombie & Fitch
"美國進口正品AF A&F A and f Abercrombie Fitch 麋鹿 FIERCE 肌肉男 男性香水100$2,750已售出 8臺北市大同區找相似",https://shopee.tw/search?keyword=%E9%A6%99%E6%B0%B4/美國進口正品AF-A-F-A-and-f-Abercrombie-Fitch-麋鹿-FIERCE-肌肉男-男性香水100-i.4042588.8244209348?sp_atk=2e85be1e-6c73-4a97-b69a-bc3a7701f864&xptdk=2e85be1e-6c73-4a97-b69a-bc3a7701f864,Abercrombie & Fitch
"蝦皮優選【原廠公司貨】Abercrombie & Fitch A&F 真我夜色男性淡香水$850 - $1,250已售出 3桃園市中壢區找相似",https://shopee.tw/search?keyword=%E9%A6%99%E6%B0%B4/【原廠公司貨】Abercrombie-Fitch-A-F-真我夜色男性淡香水-i.24820891.11339706745?sp_atk=5e5d08f6-b25b-4666-8a30-6d88d16f8453&xptdk=5e5d08f6-b25b-4666-8a30-6d88d16f8453,Abercrombie & Fitch
廣告附發票 Dior迪奧香水Sauvage曠野狂野男士清新淡香水持久濃香100ML男士香水 曠野之心 SAUVAGE$998已售出 500新竹市北區找相似,https://shopee.tw/search?keyword=%E9%A6%99%E6%B0%B4/附發票-Dior迪奧香水Sauvage曠野狂野男士清新淡香水持久濃香100ML男士香水-曠野之心-SAUVAGE-i.7405445.21120512599?sp_atk=af301b53-8752-4e7b-9343-7c62f06d7c63&xptdk=af301b53-8752-4e7b-9343-7c62f06d7c63,Abercrombie & Fitch
"5.6折廣告🌟今日下單🌟 買一送一  SAUV♥AGE  曠野之♥ 香水100ml 現貨開箱錄影 不正包退  EDT 男士香水淡濃香2 件 5折$1,688 - $1,888已售出 7新北市金山區找相似",https://shopee.tw/search?keyword=%E9%A6%99%E6%B0%B4/🌟今日下單🌟-買一送一-SAUV♥AGE-曠野之♥-香水100ml-現貨開箱錄影-不正包退-EDT-男士香水淡濃香-i.97613321.21804450642?sp_atk=029d1945-84c7-4cc2-b09d-3f0bc0857bea&xptdk=029d1945-84c7-4cc2-b09d-3f0bc0857bea,Abercrombie & Fitch
"4.5折廣告🌟今日下單🌟  買一送一 大地男士香水 50/100ml不正包退 現貨 正貨 男性淡香水 支持驗貨 兩件五折2 件 5折$1,368 - $1,758已售出 46新北市金山區找相似",https://shopee.tw/search?keyword=%E9%A6%99%E6%B0%B4/🌟今日下單🌟-買一送一-大地男士香水-50-100ml不正包退-現貨-正貨-男性淡香水-支持驗貨-兩件五折-i.97613321.10795203423?sp_atk=b22384af-3117-4981-b245-af0961c1aa6a&xptdk=b22384af-3117-4981-b245-af0961c1aa6a,Abercrombie & Fitch
"7折廣告🌟今日下單🌟 買一送一 正貨 Y.S.L香水 欲望巴黎50ML 90ML 正貨專櫃香水 不正包退 反轉香水自由不羈2 件 5折$1,288 - $1,688已售出 230新北市金山區找相似",https://shopee.tw/search?keyword=%E9%A6%99%E6%B0%B4/🌟今日下單🌟-買一送一-正貨-Y.S.L香水-欲望巴黎50ML-90ML-正貨專櫃香水-不正包退-反轉香水自由不羈-i.97613321.16426213448?sp_atk=dd7991c8-6668-430a-90c4-3f12e928f182&xptdk=dd7991c8-6668-430a-90c4-3f12e928f182,Abercrombie & Fitch
"5.8折廣告❁買一送一❁Mo'schino Toy Boy 熊芯未泯2 小熊香水 泰迪熊男性香水 女性淡香水 莫斯奇諾香水 情侶香水2 件 5折$2,380$1,389已售出 18臺北市松山區找相似",https://shopee.tw/search?keyword=%E9%A6%99%E6%B0%B4/❁買一送一❁Mo'schino-Toy-Boy-熊芯未泯2-小熊香水-泰迪熊男性香水-女性淡香水-莫斯奇諾香水-情侶香水-i.97576140.19912503665?sp_atk=686cc54a-3296-4a48-bc13-ebea9f1db641&xptdk=686cc54a-3296-4a48-bc13-ebea9f1db641,Abercrombie & Fitch
(法意公司貨）Abercrombie & Fitch AF 湛藍男性淡香水 50ml$980已售出 1新北市五股區找相似,https://shopee.tw/search?keyword=%E9%A6%99%E6%B0%B4/(法意公司貨）Abercrombie-Fitch-AF-湛藍男性淡香水-50ml-i.4386253.1245031752?sp_atk=04e72230-7f0a-40b7-b687-de6440ddcd38&xptdk=04e72230-7f0a-40b7-b687-de6440ddcd38,Abercrombie & Fitch
